编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
7212,关于海马台风封锁口岸,深圳市人民政府口岸办公室,2016.10.21,2016.10.21,"关于台风来袭，对于深圳湾口岸的暂停什么时候开始，大概什么时候结束，还请贵网站及时通知，发布通讯稿
		","??? 受“海马”台风天气影响，根据香港出入境相关部门的要求，我市深圳湾口岸已从今天12:20时间开始暂停通关，其他口岸通关正常。请需要出行的市民密切关注口岸的实时情况，计划出行。
市口岸办2016年10月21日",0.029968450824567894
81,在港工作持英国护照的华人，想去深圳旅行，可以直接在罗湖办理入境手续吗,深圳市人民政府口岸办公室,2017.05.09,2017.05.09,"我香港公司一同事，新加坡人在香港工作，他持的是英国护照，想周末去深圳走走，想了解下如何办理中国入境手续。请问是否可以直接坐车到罗湖关直接办理入境手续，还是必须通过香港的中旅社办好签注再坐车过去？ 具体收费情况如何？ 需要带什么材料
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。广东省公安厅驻深签证处，电话：0755-82327700。
",0.03090046838395133
6878,文锦渡口岸货柜场会迁移到莲塘口岸吗,深圳市人民政府口岸办公室,2016.10.26,2016.11.01,"你好，我听过2018年莲塘口岸开通后，会将文锦渡口岸通行的货柜车迁移到莲塘口岸过关，不知道是否属实？
		","

按照《深圳市城市总体规划（2010-2020）》，“东进东出、西进西出”货运交通发展策略，将重点加强深圳东西两翼疏港和过境货运通道建设，调整公路口岸分工，形成深港跨界公路交通“东进东出、西进西出”的总体格局。目前，我办在对文锦渡口岸货检功能调整进行可行性研究，具体实施方案及时间尚未确定。
",0.03417093776453517
21141,关于从香港购买婴儿奶粉的咨询,深圳市人民政府口岸办公室,2015.03.23,2015.03.24,"你好，我在口岸看到标牌，说24小时计内携带婴儿奶粉入境不得超过1800克。请问，这个“24小时”是怎么界定。是指每天的0：00-24：00，还是过关之时起24小时内不得再次携带婴儿奶粉入境？
		","请咨询深圳海关，电话：0755-84398999。
",0.034835994208090804
7191,从香港飞内地如何从深圳过关,深圳市人民政府口岸办公室,2016.10.24,2016.10.24,"您好，我在深圳工作，要从香港机场飞到哈尔滨，请问需要出示什么证件才能从过关。除了机票电子行程单和护照，还需要办理什么？如果需要港澳通行证，我的港澳通行证是团队旅游的，可以通过么？
		","
请你咨询深圳边检总站，电话：0755-82321000；广东省公安厅驻深签证处，电话：0755-82327700。
",0.03503205016663846
7214,已入境7天 今天需出境 但是8号风球 可否明天出境？,深圳市人民政府口岸办公室,2016.10.21,2016.10.21,"已入境香港7天 今天需出境 但是8号风球 出行不方便 可否明天出境？
		","
??? 受“海马”台风天气影响，根据香港出入境相关部门的要求，我市深圳湾口岸已从今天12:20时间开始暂停通关，其他口岸通关正常。请需要出行的市民密切关注口岸的实时情况，计划出行。
市口岸办2016年10月21日

",0.0399025654626044
21587,请问福田口岸和罗湖口岸除夕夜和初一、春节期间 出入时间有无变化？,深圳市人民政府口岸办公室,2015.02.10,2015.02.11,"请问福田口岸和罗湖口岸除夕夜和初一、春节期间 出入时间有无变化？
		","深圳口岸春节等节假日的开关闸时间不变，与平时的通关时间一样。
",0.04824437072245369
21352,没收内存卡,深圳市人民政府口岸办公室,2015.03.10,2015.03.11,"是这样我现在在国外，2014年10月份出国回马达加斯加，然后我让我朋友给带点内存卡，然后他在过罗湖口岸的时候被扣说内存卡被扣在罗湖口岸，然后我让我妈去拿，而查找不到信息，是怎么回事？
		","请咨询深圳海关，电话0755-84398999或罗湖海关，电话：0755-84398180。
",0.052111368988151385
25797,咨询外国人临时通关许可,深圳市人民政府口岸办公室,2013.05.31,2013.05.31,"外国客户（委内瑞拉）来华只获取了一次入境许可，但现实需要第二次入境。
		","请直接咨询省公安厅驻深签证处。电话：0755－82327700
",0.05417675108724007
21519,航班机组人员如何入境,深圳市人民政府口岸办公室,2015.02.15,2015.02.17,"我一朋友是中国籍公民，常住户口在广州，现在在伊蒂哈德航空工作，如果有航班从阿尔扎比飞香港，她是航班机组成员，在没持有大陆居民港澳通行证的情况下，只有航班机组入境名单，想回家（广州），如果想从香港入境回大陆需要什么材料，或者需要什么程序？
		","请咨询广东省公安厅驻深圳签证处，电话：0755-82327700。
",0.05432431310982422
6265,落地簽証,深圳市人民政府口岸办公室,2016.11.21,2016.11.21,"您好！请问深圳福田囗岸有落地簽证服务吗?
","建议您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.05674880727221776
20950,到香港机场乘飞机去新加坡旅游，需要什么手续？,深圳市人民政府口岸办公室,2015.04.06,2015.04.08,"护照已经办理完毕、新加坡旅游签证也办好了！我怎么才能到香港机场乘飞机，过口岸需要我准备什么证件和材料！
		","请咨询深圳市公安局出入境，电话：0755-84465490。
",0.058708677964197986
7213,台风天的上班时间,深圳市人民政府口岸办公室,2016.10.21,2016.10.21,"你好，今天台风海马登录深圳，请问罗湖口岸照常上班吗？会不会提前关闭呢？谢谢！
		","??? 受“海马”台风天气影响，根据香港出入境相关部门的要求，我市深圳湾口岸已从今天12:20时间开始暂停通关，其他口岸通关正常。请需要出行的市民密切关注口岸的实时情况，计划出行。
市口岸办2016年10月21日",0.06236923565620456
20413,河套地区开发对皇岗口岸的影响,深圳市人民政府口岸办公室,2015.05.05,2015.05.07,"请问落马洲河套地区要开发了，皇岗口岸位于河套地区C区，那是不是皇岗口岸货车过境功能要关闭？
		","你好，目前落马洲河套地区仍在规划中，C区（现皇岗口岸货检区）是否关闭还在研究当中。
",0.07394611588289612
22606,持纸质通行证能否办理指纹快速通关,深圳市人民政府口岸办公室,2014.12.08,2014.12.09,"持纸质通行证能否办理指纹快速通关？签注是一年两次的。 谢谢！
		","不行。只有通行证是一签多行的才能办理自助通关。具体可咨询深圳边检总站，电话：0755-84498000。
",0.07842216233149224
6252,罗湖口岸停车场停车收费,深圳市人民政府口岸办公室,2016.11.17,2016.11.21,"请问罗湖口岸停车场具体收费和停车场需注意事项。
		","
罗湖口岸交通楼停车场收费标准为：15分钟内免费，第一小时15元，过后5元/小时，全天60元封顶。停车场注意事项是营业时间是早上6:30至晚上24:00。
罗湖口岸交通楼停车场注意事项：只能停放车辆高度2.3米以下的小车。

",0.08115970512819615
14997,带部手机,深圳市人民政府口岸办公室,2015.12.17,2015.12.21,"你好，我就想咨询从香港帮朋友带部手机（不是iphone）来深圳可不可以？违不违反规定？海关所谓的不可以带多余的手机过关，这是为什么？一些公员因为工作需要还带几部呢，请问它的标准是什么？以后还能不能去香港购物了？！希望得到明确的答复！
		","建议你咨询深圳海关，电话：0755-84398999。
",0.09190207156438435
22428,办证,深圳市人民政府口岸办公室,2014.12.14,2014.12.16,"深圳市哪里有得办理港澳通行证，需要什么证件
		","
不知你户口所在地属哪里，一般情况下在户口所在地的公安出入境管理部门办理。具体请咨询深圳市公安局出入境管理处。电话：0755-84465490。（温馨提示，提交咨询信息点一次提交就可以啦。）
",0.09467805485888403
9313,询问口岸还开不开,深圳市人民政府口岸办公室,2016.08.01,2016.08.02,"2号3号l口岸还开不开 有地铁去香港吗
		","


深圳湾口岸自8月2日13：30时起恢复通关。目前我市各陆路口岸通关正常。感谢您对口岸工作的关心和支持。
",0.09994791885817456
7264,自行车,深圳市人民政府口岸办公室,2016.10.18,2016.10.18,"在香港买山地车能带回深圳吗要交税吗
		","

请您咨询深圳边检总站，电话：0755-82321000；深圳海关，电话：0755-84398999。
",0.11435223982208709
3306,关于福田口岸特殊通道,深圳市人民政府口岸办公室,2017.02.28,2017.02.28,"您好，请问福田口岸的特殊通道允许3岁以下儿童使用吗？可以陪同几人？我是持L签，带两位60岁老人和一位2岁儿童人工通道过关。盼复，谢谢。 
		","建议你咨询深圳边检总站，电话：0755-82321000。
",0.12370048621585683
8134,每年有多少外国人通过深圳口岸进入中国境内,深圳市人民政府口岸办公室,2016.09.18,2016.09.18,"请问能告知每年有多少外国人通过深圳口岸进入中国境内吗？在网站上的统计数据没有写。我们是五星级酒店，旅游业的，想了解一下。谢谢！
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.13690189939841546
9311,妮妲是否影响罗湖口岸通关,深圳市人民政府口岸办公室,2016.08.01,2016.08.02,"请问台风妮妲是否影响8月2日罗湖口岸通关，请邮箱回复，谢谢
		","


深圳湾口岸自8月2日13：30时起恢复通关。目前我市各陆路口岸通关正常。感谢您对口岸工作的关心和支持。
",0.15813004982703915
20219,三个多月的宝宝过口岸,深圳市人民政府口岸办公室,2015.05.19,2015.05.19,"宝宝三个多月了，不是本地户口，没通行证可以去香港吗？如果不能在深圳可以办理吗？
		","没有通行证是不可以去香港的。不是深圳本地户口在深圳办理通行证，请咨询深圳市公安局出入境管理处，电话：0755-84465490。
",0.16647812491269487
7564,外籍人事来深圳短暂旅行如何办理签证,深圳市人民政府口岸办公室,2016.10.07,2016.10.08,"我一个荷兰朋友在香港想来深圳玩，逗留3-4天，请问如何申请签证？
		","请您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.1704179633215398
2450,关于比赛往返问题,深圳市人民政府口岸办公室,2017.03.14,2017.03.15,"因为我儿子17号参加第15届香港武术节儿童组比赛，如果赢了18日下午还要比赛，我们一家是深户，三口都去，不想在香港住，能不能17号去一次，18号再去一次，怎么办理，谢谢！
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。
",0.2032002538860277
5286,外国人在深圳湾办理自助通关需要什么资料？,深圳市人民政府口岸办公室,2016.12.09,2016.12.12,"外国人（马来西亚籍）在深圳湾办理自助通关需要什么资料（已经办理居留证件），除了已经知道的持电子护照和6个月以上的居留证之外，还需要什么别的资料么？
		","建议您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.2104918536208472
19150,持中国护照/新加坡签证及机票是否可通过口岸出入境？,深圳市人民政府口岸办公室,2015.07.03,2015.07.06,"口岸的工作人员：您好，公司近期派遣本人前往新加坡参加培训，需要经由香港机场前往新加坡。我是外地户口在深圳办理港澳通行证需要一个月左右的时间，担心来不及。 想请问一下，如果持有我国护照及新加坡签证/机票，是否可在深圳口岸出境和入境？非常感谢！
","你持有效护照、签证和机票可从深圳口岸出入境，也可咨询深圳边检总站，电话：0755-84498000。
",0.2150642630415498
21508,2015年春节福田口岸通关时间,深圳市人民政府口岸办公室,2015.02.16,2015.02.17,"请问，2015年春节福田口岸通关时间，晚上通关时间是否会延迟一些。因为香港春节初二晚上8:00有烟火表演，8:30结束回来，从福田通关，时间有点紧张。是否可以将春节的福田口岸通关时间，在春节前 通过电子邮件（或者手机）告诉我。非常感谢。 
		","春节期间福田口岸通关时间不变，6：30至22：30。延长通关时间不但涉及深方三家查验单位，还要经港方同意，因此，不能随意延关，请理解。你可从罗湖或皇岗口岸入境。
",0.22750832780925045
21513,2015年春节福田口岸通关时间,深圳市人民政府口岸办公室,2015.02.17,2015.02.17,"请问，2015年春节福田口岸通关时间，晚上通关时间是否会延迟一些。因为香港春节初二晚上8:00有烟火表演，8:30结束回来，从福田通关，时间有点紧张。是否可以将春节的福田口岸通关时间，在春节前 通过电子邮件（或者手机）告诉我。非常感谢。 
		","春节期间福田口岸通关时间不变，6：30至22：30。延长通关时间不但涉及深方三家查验单位，还要经港方同意，因此，不能随意延关，请理解。你可从罗湖或皇岗口岸入境。
",0.22750832780925045
2141,关于过港签证,深圳市人民政府口岸办公室,2017.03.20,2017.03.21,"请问下，没有港澳通行证，在关口有得办临时的吗，有得网友说有去办过，一次临时的，谢谢！
		","建议你咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.23233590600251863
8523,我不见了香港回乡证,深圳市人民政府口岸办公室,2016.09.05,2016.09.06,"我昨天回来大陆，今天发现不见了香港回乡证，请发现后联系我！谢谢！
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.25376440116525123
4494,前往香港搭乘国际航班,深圳市人民政府口岸办公室,2017.01.19,2017.01.19,"我计划29号去香港搭乘国际航班飞柬埔寨，柬埔寨是落地签，所以护照上没有柬埔寨的签证。我能凭机票的行程单和护照进入香港吗？谢谢！
		","此问题不属于口岸办的业务范围，建议您咨询深圳边检总站，电话：0755-82321000
",0.2883979569824129
20246,办理自助通关指纹录入的时间,深圳市人民政府口岸办公室,2015.05.15,2015.05.18,"周六办理指纹录入大陆口岸和香港口岸是否有时间限制？早上9点左右是否有受理？
		","
深圳口岸办理指纹录入时间为：罗湖口岸08:00至20:30；皇岗、福田和深圳湾口岸都是08:00至18:00。星期六和星期天办理时间相同。
",0.30040285272260703
25014,台湾自由行到香港坐飞机,深圳市人民政府口岸办公室,2013.11.12,2013.12.25,"请问持以下文件以及证件<<大陆居民往来台湾地区通行证>><<入台证>><<往返香港-台北电子机票>>可以坐七人小巴至深圳湾出境，到香港机场坐飞机吗?
		","请问你办了签注没？如有签注就可以。
",0.30224310343594507
25017,香港出境处边检人员对内地游客态度傲慢无礼-盼复,深圳市人民政府口岸办公室,2013.11.18,2013.12.25,"本人今天，即2013年11月18号，大约中午11点半，从香港过关回内地经深圳湾口岸香港出境处过关时，受到香港边检员傲慢无礼对待。事情经过是: 由于今天过关时客流极少，我进入香港出境厅时根本不需排队边检，直接走到了边检窗前（那时负责游客的边检窗只开了一个），由于我的通行证签证较多，又没有人在我前面排队，我一心想自己找出签证页不想麻烦边检员，所以用多了那么几秒时间在翻查通行证。谁料那位边检员（男，约30岁）对我用广东话大声地如是说：""好心你直接比我得啦，揭揭揭，左住晒！""。 我很清楚地记得，他当时边说到""左住晒""三个字时，肩膀及头左右轻微摆动两下，眼角上翻，嘴角翘了一下，给我的感觉是极度的不耐烦，蔑视，傲慢与无礼。 我近两三年经常出入香港，但如到如此态度的边检员还是头一次，他完全可以一句""直接给我你的证件吧""作平淡简单的提示就可进行工作，没必要配合那些另人极不愉快的面部表情，肢体语言及带负面情感的用词。 我自觉在香港时时守法守礼，一直做到不破环香港的法治与文明，这次过关是我所见客流最少的一次，理论上边检工作人员的工作量及工作压力是相对最少的，我实在很难理解这位边检员出于何种因由可以有如此言行，我们一贯所了解及期望的香港的""文明""与其相悖而行。 今天行程匆忙没记录边检员的姓名，但其作为一位公职人员，在工作时间代表着其所在的部门，执行着中港出入境口岸的边检工作，在各大媒体热议中港矛盾的环境下，我真心希望他个人，及他所代表的部门或政府（如果有），可以知晓这样的言行是会伤害我们内地游客的，我今天真的很不开心，我希望这不是那种所谓的""中港矛盾""的其中一种程现方式。 我想得到的处理结果是，查出那位边检员，将我的说话，传达给他，希望他明白我们的心声，请他工作时尽量注意同游客沟通时的神态及用词，我个人，及我想我们这些往来香港的游客，都会非常感激，同时也会积极配合边检工作。
		","已将相关信息内容告知港方保安局相关负责人，并与钟女士电话沟通，钟女士表示对我办的工作予以肯定，并满意此处理结果。
",0.3092759869904992
23277,携带公司生产的电子设备到香港需要什么手续,深圳市人民政府口岸办公室,2014.10.18,2014.10.22,"你好，请问携带我司生产的电子设备从罗湖口岸到香港需要什么手续？此设备是我司研制生产的，需要带到香港向客户展示，然后带回来国内。往返需要预先准备什么手续文件？设备长70cm，宽30cm，高20cm，2.5kg
		","
您好，此项业务不属本办工作职能。请咨询深圳海关：0755-84398999。谢谢！ 
",0.31389394110935653
8712,自助通关咨询,深圳市人民政府口岸办公室,2016.08.29,2016.08.29,"持有电子护照的旅客可不可以自助通关？
		","
请您咨询深圳海关，电话：0755-84398999。
",0.32543610981235105
7328,港澳通行证一年二次签注,深圳市人民政府口岸办公室,2016.10.13,2016.10.14,"您好，已成功办理港澳通行证一年两次的有效签注，请问可否在一周内往返内地-香港两次？针对深户的一周一次赴港是否适用？
		","


请您咨询深圳边检，电话：0755-82321000；广东省公安厅驻深签证处，电话：0755-82327700。
",0.3313254282634919
1629,过于指纹过关,深圳市人民政府口岸办公室,2017.03.30,2017.03.31,"您好，我们公司的日本人签证居留许可第二次延期更新了，想问一下过关的指纹还需要再一次更新吗？
		","建议你咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.334758671267227
24077,从香港坐飞机飞往纽约在深圳过关可能遇到的问题,深圳市人民政府口岸办公室,2014.07.15,2014.07.19,"您好，我预定了8月7号从香港飞往纽约的机票，期间需要在北京转机并在那里过夜。据说凭从香港起飞到美国的机票和美国的签证就能在香港逗留7天，但不知道我在北京转机会不会影响入关？如果会的话是不是需要办理港澳通行证？现在如果办理港澳通行证的话可能来不及了，有没有什么其它方法？
		","请咨询深圳边检总站。电话：0755-84498000
",0.3349189107525109
7864,关于过港次数问题,深圳市人民政府口岸办公室,2016.09.26,2016.09.26,"我这周二想带我家里去香港玩，当天回，本周六又需去香港搭乘飞机飞台湾，手上有护照和入台证以及机票信息。请问一周进港2次，能过吗？
		","
请您咨询深圳海关，电话：0755-84398999；深圳边检总站，电话：0755-82321000。
",0.3731540684642636
39,我司需携带一台电子设备到港大给用户试看，当天再带回来，过关该如何处理,深圳市人民政府口岸办公室,2017.05.09,2017.05.10,"如题
		","
建议您咨询深圳海关，深圳海关门户网站（http://shenzhen.customs.gov.cn），在“业务咨询”栏目中留言与深圳海关联系，也可拨打深圳海关“12360”服务热线。
?
",0.3846153846153848
6492,想咨询一下香港口岸注册E通道的办理时间,深圳市人民政府口岸办公室,2016.11.09,2016.11.10,"您好，我的通行证重新加注过后没有在香港口岸重新办理E通道，所以想询问一下落马洲或者深圳湾口岸香港一方口岸的E通道办理时间，谢谢。
		","请您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.39255464238539006
9029,簽證,深圳市人民政府口岸办公室,2016.08.11,2016.08.11,"持印尼護照現在可以在羅湖口岸辦落地簽證嗎?
		","
请您咨询广东省公安厅驻深签证处，电话：0755-82327700；深圳边检总站：0755-82321000。
",0.4108722098787716
7973,日本人办理自助通关,深圳市人民政府口岸办公室,2016.09.20,2016.09.21,"在深圳就业居留许可的日本人如何办理自助通关手续？哪里办理？需要哪些资料？
		","请您咨询深圳海关，电话：0755-84398999。
",0.414370542259182
23352,到香港坐飞机签注问题,深圳市人民政府口岸办公室,2014.10.15,2014.10.16,"请问深圳户口从福田口岸过关当天，到香港乘坐飞机去国内大陆其他城市，是否需要加签注？谢谢。
		","从深圳口岸过关到香港，必须持港澳通行证并要有效签注。
",0.41624773450457764
25798,深圳港口信息,深圳市人民政府口岸办公室,2013.03.29,2013.05.31,"您好，我是一名大学生，因为要写论文的关系，有一些关于深圳的港口资料查不到，想在这里咨询一下，深圳2012年的泊位水深、万吨泊位个数、集装箱泊位长度、集装箱岸调、集装箱码头面积、航班数量（条/月）,引航次数（次/年），如果能帮我解答将感激万分！谢谢
","您好！根据职能分工，此类相关信息资料，请直接咨询市交通运输委员会（市港务管理局）。
",0.42481018245621827
20149,通行证在香港直飞回国,深圳市人民政府口岸办公室,2015.05.21,2015.05.22,"你好，持有港澳通行证团签送关过香港后，从香港直飞回国还需要送关吗？
		","您好，请请咨询深圳市公安局出入境管理处，电话：0755-84465490。
",0.42662361399323745
8778,打印出入境记录,深圳市人民政府口岸办公室,2016.08.23,2016.08.24,"你好，请问福田口岸能否打印本人的出入境（香港）记录？谢谢。
","
请您咨询深圳边检总站，电话：0755-82321000。
",0.4311755250607524
1953,香港展样品参展如何备案,深圳市人民政府口岸办公室,2017.03.22,2017.03.23,"4月份我们公司要去香港参展，需要带电视机过去。听说去的时候要报备，否则回来时要按原价的20%收取关税。我想问一下如何报备
		","
建议您咨询深圳海关，深圳海关门户网站（http://shenzhen.customs.gov.cn），在“业务咨询”栏目中留言与深圳海关联系，也可拨打深圳海关“12360”服务热线。
?
",0.4431261374527562
24079,怀孕通关,深圳市人民政府口岸办公室,2014.07.14,2014.07.18,"你好，请问怀孕多少时间可以出关的，如需证明，需要携带什么资料。
		","请咨询深圳边检总站。电话：0755-84498000
",0.45418042470394027
19841,外国人从香港经皇岗口岸入境,深圳市人民政府口岸办公室,2015.06.09,2015.06.09,"请问美国人从香港经过皇岗口岸入境深圳，是否有5天免签的政策？还有哪些国家的公民享受这种政策？谢谢！
		","请咨询广东省公安厅驻深圳签证处，电话：0755-82327700。
",0.473581454620393
9414,关于持有深圳湾两地车牌私家车通过皇岗口岸的问题,深圳市人民政府口岸办公室,2016.07.28,2016.07.28,"你好，请问持有深圳湾两地车牌私家车，在什么时间段可以通过皇岗口岸？
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.4762812641104951
3227,过关时能带多少笔记本电脑和电子设备的注意事项,深圳市人民政府口岸办公室,2017.03.01,2017.03.01,"1.过关时每人能带多少笔记本电脑 2.如果超过规定的数量如何申报
		","
建议您咨询深圳海关，深圳海关门户网站（http://shenzhen.customs.gov.cn），在“业务咨询”栏目中留言与深圳海关联系，也可拨打深圳海关“12360”服务热线。
?
",0.5159457599761686
7090,无港澳通行证，去香港乘机，用护照和电子行程单过关，可否？,深圳市人民政府口岸办公室,2016.10.25,2016.10.25,"您好，请问我要去香港乘飞机，去马累（落地签），没有港澳通行证，用护照和电子行程单可以在深圳过关吗？
		","请你咨询广东省公安厅驻深签证处；电话：0755-82327700。
",0.5166111310927615
8751,孕妇过关,深圳市人民政府口岸办公室,2016.08.25,2016.08.26,"你好，怀孕五个月能去香港旅游吗？就一天，如果可以，要带什么证件或证明
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.5304406239261603
25016,关于持有香港个人游和澳门个人游签注能不能从香港过从澳门回？,深圳市人民政府口岸办公室,2013.12.06,2013.12.25,"本人持有香港个人游和澳门个人游签注能不能从香港过关在到澳门，然后从澳门回深圳。
		","可以。具体情况可咨询深圳市公安局出入境管理处。
咨询电话:0755-84465490
",0.5315203090714562
20665,带宠物过关,深圳市人民政府口岸办公室,2015.04.22,2015.04.27,"因为要回大陆生活，请问可以将宠物猫从香港带回大陆吗？需要什么证件或者程序吗？
		","请咨询深圳检验检疫局，电话：0755-83394236。
",0.5352839897105925
6237,没落户的状态下能否在罗湖过关去香港？,深圳市人民政府口岸办公室,2016.11.21,2016.11.21,"你好，我已持有在有效期内的港澳通行证和相关签注，但最近需要迁移户口，迁移户口需要几个月的时间，在没落户的情况下，能否正常过境去往香港？
		","建议您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.5566935118462627
7211,到香港乘机需要港澳通行证吗,深圳市人民政府口岸办公室,2016.10.20,2016.10.21,"你好我到约旦，需要在香港乘机。因为做落地签所以护照是白本，请问是否需要用港澳通行证到香港呢？
		","请您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.5654755548193481
24043,口岸过关的人流准确数字,深圳市人民政府口岸办公室,2014.07.19,2014.07.23,"您好，我想问一下，贵口岸办能否提供今年1至6月在罗湖、皇岗、文锦渡、沙头角、蛇口、福永码头六个口岸的每个月的过关人流（不包括车流）具体数字？我只是想在这几个口岸投放广告，做个参考，谢谢！
		","我办已在门户网站上公开了深圳口岸的通关数据信息，因你想在口岸投放广告要求提供通关信息，请书面提出申请。
",0.5991421761961391
7215,海马影响明天过关吗,深圳市人民政府口岸办公室,2016.10.20,2016.10.21,"因为明天想去香港。怕海马影响不能去。你是否知道明天香港的东铁线是正常运作吗？
		","??? 受“海马”台风天气影响，根据香港出入境相关部门的要求，我市深圳湾口岸已从今天12:20时间开始暂停通关，其他口岸通关正常。请需要出行的市民密切关注口岸的实时情况，计划出行。
市口岸办2016年10月21日
",0.6084333591971434
1186,蛇口码头过澳门,深圳市人民政府口岸办公室,2017.04.10,2017.04.11,"你好，我已经购y买了澳门飞新加坡的机票以及新加坡签证，请问我是否可以从深圳蛇口坐船去澳门
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。
",0.6432035518217418
2761,香港签注,深圳市人民政府口岸办公室,2017.03.08,2017.03.09,"想咨询下我是北京的拿着港澳通行证可以在口岸直接签注过关吗？
		","建议你咨询广东省公安厅驻深签证处，电话：0755-82327700；深圳边检总站，电话：0755-82321000。
",0.6977334242160929
9228,请问孕妇能去香港购物吗?,深圳市人民政府口岸办公室,2016.08.05,2016.08.05,"请问孕妇能去香港购物吗? 目前27周+，只是去买点东西就回来。
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.7147909304466888
3551,咨询,深圳市人民政府口岸办公室,2017.02.21,2017.02.23,"带帐篷能去香港澳门吗？
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。
",0.8116827509497397
3888,过关,深圳市人民政府口岸办公室,2017.02.15,2017.02.15,"通行证背面二维码模糊，还可以过关去香港么？
		","建议您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.8181241758155612
7646,咨询过关应出示什么证件,深圳市人民政府口岸办公室,2016.09.30,2016.09.30,"我是明天在香港机场飞台湾的，今天下午要过去香港，去香港要出示什么证件？
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.8188267744830007
1182,电子港澳证通关问题,深圳市人民政府口岸办公室,2017.04.08,2017.04.11,"请问电子港澳通行证，G签，首次自由行去港澳，在过关的时候是不是必须走人工通道，不能走自动通关e通道？
		","建议你咨询广东省公安厅驻深签证处，电话：0755-82321000。
",0.8230914288123946
23575,关于经深圳口岸从香港转机帕劳问题,深圳市人民政府口岸办公室,2014.09.17,2014.09.19,"您好，我想咨询下，从深圳口岸过境香港转机飞帕劳，持护照及香港到帕劳的来回机票可以直接从深圳口岸入境香港吗？是否还需要港澳通行证？
		","你好，你持有效护照和香港飞帕劳的机票可直接从深圳口岸出入境去香港。如有疑问可咨询深圳边检，电话：0755-8449800
",0.8535654179829616
7778,孕妇能否过关去香港旅游,深圳市人民政府口岸办公室,2016.09.28,2016.09.28,"深圳户口，个人签，怀孕5个月，能否过关去香港旅游？需要医院证明么？谢谢！
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.8649505597294644
20759,在没有刚要通行证的情况下 手持香港到斐济机票能否从深圳前往香港,深圳市人民政府口岸办公室,2015.04.18,2015.04.21,"5月10日要在香港转机到斐济 想通过陆路从深圳到香港 在没有港澳通行证的情况下 手持香港到斐济机票能否从深圳前往香港？
		","持有效护照和机票可以从深圳前往香港。
",0.867908091415305
9697,关于显示器从香港带入内地的咨询,深圳市人民政府口岸办公室,2016.07.12,2016.07.13,"你好！我有一个22寸自家用的LG液晶显示器，想从香港带到深圳使用，从罗湖关过关，需要办理什么手续吗？
		","请您咨询深圳海关，电话：0755-84398999。
",0.9269383725415987
9319,深圳往香港的口岸（台風）,深圳市人民政府口岸办公室,2016.08.02,2016.08.02,"是否正常通關？訂今天下午香港的飞機有飞。原蛇口碼頭到香港機場船停駛。深圳灣口岸是否開放？其他陸路口岸如何？有點急不知走那過香港。還請協助回覆。謝謝
		","


深圳湾口岸自8月2日13：30时起恢复通关。目前我市各陆路口岸通关正常。感谢您对口岸工作的关心和支持。
",0.9284315762888335
5661,过关证件问题,深圳市人民政府口岸办公室,2016.12.02,2016.12.05,"孩子现在上大一，假期要到香港参加一个培训。可由于时间紧，离家路途远，无法回家办理港澳通行证。请问可不可以用护照直接出境？
		","建议您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.9359395645914015
79,外国人在深圳的就业证及居留许可在有效期内换新护照的怎么入境,深圳市人民政府口岸办公室,2017.05.08,2017.05.09,"你好！我想咨询一下，外国人在深圳的就业证及居留许可在有效期内，因护照过期需回国（新加坡）办理新护照的，原来的就业证及居留许可在未变更新护照号的要怎么入境，换新护照后还能不能依原来的就业形式入境，谢谢！
		","
建议你咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.9417471160131191
8482,孕妇去香港要求,深圳市人民政府口岸办公室,2016.09.06,2016.09.06,"孕妇去香港有什么要求？25周能去吗？只是去购物！当天就回！
		","

请您咨询深圳边检总站，电话：0755-82321000。
",0.9533348970145722
